region_id,0,1,2,3,4
8a12ccd4eb87fff,-104.33953,45.630657,-82.177986,-71.884224,-65.15598
8a12ea6ca29ffff,-170.70195,-58.928905,-13.306209,-46.80204,9.28158
8a12ccd44a6ffff,-168.41411,78.11002,-73.594025,12.129945,2.081993
8a12ea6d8a07fff,-42.268826,0.80128235,-109.633484,-86.11435,-4.581301
8a12ccd2d21ffff,-126.74148,-65.85274,14.2346325,-92.269394,62.960285
8a12ccc44997fff,-194.99992,-32.76307,-65.509315,41.167294,69.85852
8a12ccd64a97fff,-144.22865,-33.08953,-25.150608,-45.96087,-20.814192
8a12ea6cb2affff,-133.61958,-34.78895,-43.465134,-44.211983,13.030882
8a12ea689077fff,-127.41237,-67.95896,-40.377422,-34.47812,-36.664265
8a12ccc2e84ffff,-163.22517,-17.122849,-42.08901,61.8956,6.035198
8a12ccd28ca7fff,-45.312008,-67.66816,-77.40553,-69.058975,80.172165
8a12ccd022effff,-110.01921,-45.638126,-39.012016,-84.82608,-37.840908
8a12ccd65bb7fff,-154.14575,-40.995483,-17.305988,-54.888874,-15.536472
8a12ccc2a4cffff,-111.381516,-9.797512,-92.745255,-62.418777,-72.84905
8a12ccd6dcc7fff,-56.861183,-1.4354115,-29.146385,-100.58116,-85.94368
8a12ccd0b04ffff,-136.77005,-84.73811,-3.7248104,73.1461,47.509567
8a12ea68e08ffff,-56.81404,37.138107,-44.490635,-118.67266,-62.126587
8a12ccc60897fff,-99.99545,-35.90472,-80.80795,-0.82410216,38.204113
8a12ccc0cc5ffff,-123.22092,-2.9576283,-88.31878,-29.44246,-77.816605
8a12ccc2d257fff,-15.552175,-95.55374,-85.54294,4.693846,-73.21304
8a12ccd5631ffff,-144.48209,-27.427927,-163.63617,28.364908,98.95629
8a12ccd6ca5ffff,-67.80125,-32.097347,-14.943126,-74.196236,-87.99443
8a12ccd6b0cffff,-50.08325,-12.795831,-52.539024,-80.202934,-78.9488
8a12ccd054dffff,-114.06235,-88.433525,-27.792526,-56.3991,-0.318938
8a12ccd3554ffff,-95.86977,-94.83428,-61.30875,-45.066605,-16.966972
8a12cc8b68f7fff,-79.79576,-39.294888,-51.91323,-101.98422,-101.75043
8a12ccd5c72ffff,-180.77231,-70.157265,-73.60544,40.89548,-8.597956
8a12ccc216effff,-172.83263,-16.612799,-21.188911,16.89099,-35.412422
8a12ccd75d5ffff,-80.653786,-120.03301,-79.85636,-3.8686337,129.20647
8a12ccd6d8effff,-60.520817,-18.78507,-21.677683,-106.88987,-101.689
8a12ea6f609ffff,-66.430374,-20.103922,-20.77449,-98.99473,-86.30413
8a12ccd00387fff,-125.5179,-82.06527,-34.245174,-48.699284,-15.145298
8a12ccd4b487fff,-93.41356,-76.23304,-56.5354,-45.08396,-1.3052394
8a12ea6c1ceffff,-38.252594,37.718765,-96.47323,-125.580376,-2.2197456
8a12ccd70a57fff,-118.71902,26.606361,-45.77404,-32.731136,-31.339619
8a12ea6f0497fff,-152.08148,-72.19193,22.252592,-26.826237,-3.271623
8a12ccd59397fff,-167.60068,-23.205088,-22.63647,-36.388958,-38.07215
8a12ccd54657fff,-191.79092,24.555487,-17.457558,16.443842,4.8380804
8a12ccc636f7fff,-95.67174,-14.412795,-33.772305,-83.06636,-103.63155
8a12ea68cc8ffff,-89.93843,-2.634896,-15.682302,-79.86281,-114.300446
8a12ccd18d4ffff,-33.58385,-50.355213,-68.97472,-42.099594,-83.445946
8a12ea6dcc0ffff,-138.94095,-65.59435,11.311827,-55.20611,6.1470647
8a12ea68d2e7fff,-138.7318,-104.090004,-2.0893834,-76.15087,10.481577
8a12ccd30467fff,-80.07926,-38.103706,-59.404194,-98.803894,-99.87901
8a12ea6de85ffff,-120.24691,-70.27062,-16.293285,-64.20978,11.189413
8a12ccd6cb8ffff,-67.45732,-29.939243,-35.439243,-76.69479,-81.2751
8a12ccc0121ffff,-96.93153,-2.5003507,-40.147827,-81.582535,-92.686676
8a12ea6eeb9ffff,-111.1313,-65.56407,-41.408463,-52.120884,-1.2448792
8a12ccd6036ffff,-144.14229,-37.84873,-32.542088,-36.018093,13.829082
8a12ccc7435ffff,-55.806923,-48.724266,-102.14936,1.7517719,-54.262318
8a12ea6ce607fff,-31.786379,-34.709892,-104.38748,-99.282455,-34.12896
8a12ccc71a8ffff,-146.819,-82.91545,-40.329136,18.874672,-29.151836
8a12ea6de6effff,-98.51197,-69.69208,-49.773563,-80.5498,6.5910854
8a12ccc00057fff,-85.63967,-33.19217,-66.1703,-106.664444,-102.34102
8a12ccc2846ffff,-137.71179,-72.210526,-26.932919,-51.056446,-21.28037
8a12ea6f0487fff,-115.959465,-34.351433,-11.817692,-40.201046,-0.58334637
8a12ccd6db0ffff,-56.965557,-19.500004,-25.205898,-112.89681,-99.79585
8a12ea6c5767fff,16.693588,25.57565,-129.37242,-127.41695,-6.6303864
8a12ccd4e36ffff,-71.912575,55.660557,-111.42092,-62.04306,-75.887634
8a12ccd5dd27fff,-68.43784,-19.375208,-85.80706,-71.530235,-71.68101
8a12ccd23767fff,-133.64066,-49.1784,-21.55838,-62.40119,1.9137583
8a12ccc63c0ffff,-164.39369,-39.532692,-86.47447,42.015617,34.339325
8a12ccc44397fff,-94.0172,-9.803711,-21.05381,-76.25156,-117.690704
8a12ea6d15affff,-47.489803,-64.2217,-35.048424,-46.321354,-80.04259
8a12ccc28587fff,-88.921265,-128.49837,-62.852272,-13.482542,-2.387383
8a12cc9b6497fff,-91.52035,-35.367874,-55.70302,-95.83735,-88.75502
8a12ccd2a3affff,-64.88633,-104.43178,-96.42928,-17.099733,-34.089626
8a12ccd40227fff,-106.9591,112.360985,-89.75725,-13.312809,-36.116337
8a12ccc2199ffff,-168.58752,-28.268963,-41.57419,74.062836,12.813646
8a12ccd04c8ffff,-75.83049,-5.8303137,-80.98012,-51.017,-13.776394
8a12ccc2e677fff,-159.54361,-121.91295,8.484299,-15.739212,-8.503676
8a12ccc28277fff,-168.35568,-64.27704,-20.484016,-72.721405,-24.228909
8a12cc993a5ffff,-67.06276,-20.355045,-42.653847,-102.0083,-100.82701
8a12ccd6c487fff,-73.21317,-32.697292,-76.079956,-80.44919,-84.031044
8a12ccd4da87fff,-82.27267,-7.3085036,-74.15197,-93.25593,-94.05285
8a12ccc44797fff,-91.70865,-34.922092,-78.332214,-78.71538,-75.48761
8a12ccd6e917fff,-120.17337,-22.462473,-122.23539,-29.784494,-17.937181
8a12ccd50947fff,-154.9716,75.91156,-71.74692,2.7650218,37.211708
8a12ccc0994ffff,-85.2281,-47.097725,-52.308937,-85.61243,-62.367977
8a12ccd4341ffff,-94.29398,26.09468,-66.758255,-40.98573,-68.95347
8a12ea6c90a7fff,-160.68027,-51.676014,-26.25211,-59.944168,-23.841217
8a12cc89668ffff,-99.38131,-21.117064,-78.25761,-69.673744,-98.05202
8a12ccd2b4cffff,-78.83557,-49.50097,-89.04768,-55.707684,10.035616
8a12ccd2698ffff,-126.41868,-30.7439,-52.874596,-40.243443,-52.07698
8a12ea6cd8e7fff,-133.91739,-69.27108,-50.927807,-65.21123,-7.455852
8a12ccc7041ffff,-175.26012,-1.8068974,-43.866844,23.771206,15.473673
8a12cc896af7fff,-83.21485,-40.136963,-61.00797,-105.78344,-97.90898
8a12ccd4d2c7fff,-75.81892,3.0937903,-82.91757,-92.98842,-85.09014
8a12ea6c68affff,-112.92417,-92.3338,11.5712805,-69.94839,5.762363
8a12ccd2509ffff,-110.67545,-89.97006,-61.1149,-57.610718,0.92943525
8a12ccc2904ffff,-202.71082,-27.496778,-28.5588,52.064854,-16.181591
8a12ccd49d6ffff,-35.3978,-57.44631,-85.93104,-29.071587,-108.17891
8a12ccc60aeffff,-110.25209,-79.52816,-82.31415,-56.886784,-28.123213
8a12ccd4842ffff,-94.66753,18.251331,-88.2106,-60.841255,-53.645794
8a12ccd4d937fff,-65.57602,30.40257,-52.982647,-85.833015,-91.1523
8a12ccc6355ffff,-88.21517,-22.13924,-60.525494,-73.203064,-75.7629
8a12ccd202f7fff,-77.30113,-102.23195,-38.00485,-32.06193,49.465885
8a12ea6c4cf7fff,-75.435974,-77.06241,-37.794327,-60.290382,-35.822144
8a12ccc29467fff,-84.736465,-6.303091,-57.761257,-59.44046,63.22869
8a12ccd2c20ffff,-111.6822,-100.58265,6.010749,-22.59208,29.273901
8a12ccd0cc8ffff,-149.35103,-66.04721,19.780144,-44.02666,-11.237149
8a12ccd5276ffff,-189.95184,-29.331375,-18.164988,26.939201,-14.0697
8a12ea6e6707fff,-79.05828,-26.650211,-46.95562,-97.77545,-99.96979
8a12ccd6a0c7fff,-50.74242,-0.31465816,-63.86358,-76.15159,-72.40987
8a12ccd715a7fff,-117.27281,110.57849,-109.55995,-10.695677,-30.734913
8a12ccd7542ffff,-83.18284,-34.627712,-9.175512,-17.508005,60.07599
8a12ccc6e557fff,-80.395096,-26.48366,-29.88673,-94.86803,-99.91695
8a12ea69ba9ffff,-133.9423,-141.11813,-27.71402,8.079299,22.595734
8a12cc892157fff,-80.32517,-30.439512,-56.036827,-102.749664,-97.16403
8a12ccd0c427fff,-130.92888,-49.789482,-10.174842,-45.61851,9.27906
8a12ea6f5d47fff,-80.61447,-32.80554,-54.04094,-102.17482,-97.808426
8a12ccd6089ffff,-189.4867,-26.136848,-12.305753,10.041925,1.6955824
8a12ccc02107fff,-44.33721,-9.231623,-9.335159,-110.39385,-95.84978
8a12ea6de22ffff,-105.935814,-25.084818,-34.0487,-69.87476,41.355
8a12ccc458b7fff,-92.4716,3.7330575,-14.546404,-63.03474,-107.911766
8a12ccd5d49ffff,-154.13068,-20.034878,-70.43977,38.546844,-27.400059
8a12ccd4d79ffff,-84.52854,-14.045259,-42.751743,-96.03378,-65.79481
8a12ccd46c77fff,-86.09214,0.509614,-104.57871,-32.453423,-72.79953
8a12ccd6481ffff,-135.88449,-87.558556,-44.43834,-29.107788,24.270985
8a12ccd09057fff,-204.16064,-9.603192,-31.631306,37.667458,40.0583
8a12ccd6d157fff,-45.340965,-9.253803,-11.170292,-110.070816,-98.21141
8a12ccc0c177fff,-95.6691,-3.910966,-48.230614,-70.70589,-92.69876
8a12ea6f0897fff,-92.97124,-36.642582,-35.396214,-84.85647,-64.335815
8a12ccd646e7fff,-114.428474,-0.65558386,-53.62304,-69.12489,54.181683
8a12ea6f36effff,-100.90949,-110.46551,12.213648,-61.083603,24.20189
8a12ccd5505ffff,-102.96092,81.64632,-81.602455,-46.260956,63.41136
8a12ccc2530ffff,-186.81949,-48.07681,-2.8987627,38.197304,-9.630058
8a12ccd7246ffff,-108.09224,-87.95886,-56.032562,44.95268,1.1216155
8a12ccd43397fff,-111.66958,73.58827,-84.77887,-18.684723,-44.240646
8a12ccd60a77fff,-169.36273,-46.98479,-29.737278,-18.875957,22.582876
8a12ccd5200ffff,-187.23956,-64.859535,-76.0739,71.63286,1.9919627
8a12ea6d13affff,-110.99376,-48.960545,-14.984243,-32.063797,38.25117
8a12ea689187fff,-179.21242,-52.86659,-18.95273,-7.442466,-23.203089
8a12ccd48517fff,-82.272255,13.188968,-117.25444,-52.22279,-32.988136
8a12ccc71307fff,-82.40178,-72.98467,-81.809204,-12.993143,-51.521244
8a12cc8b6727fff,-82.20479,-32.69934,-54.224243,-100.66014,-102.59081
8a12ea6ce4c7fff,-36.40748,-34.966553,-103.74987,-80.952965,-42.63983
8a12ccc6dc9ffff,-84.56122,-34.73024,-55.029606,-103.0903,-104.18512
8a12ccc2994ffff,-144.29617,-33.594975,-42.695507,10.963999,3.572989
8a12ccd6220ffff,-184.04376,-58.194046,-72.43228,74.85155,-13.79071
8a12ea68ab1ffff,-79.76213,29.952782,-70.72789,-129.87332,-31.363865
8a12ccd4d6affff,-71.7653,31.180004,-74.51332,-70.1372,-64.26028
8a12ccd2adb7fff,-58.89513,-48.804913,-82.84579,-32.648132,-28.478006
8a12ccc75a37fff,-138.0652,-44.76077,-74.00344,8.753029,4.2874923
8a12ccc0d217fff,-124.49652,-58.169754,-16.150043,-69.789276,-73.98096
8a12ea6ea037fff,-142.96962,-54.53496,-24.354214,-70.38881,-30.85506
8a12ea6c90e7fff,-93.245125,-31.321037,-62.130096,-25.574894,-78.3474
8a12ccd28d77fff,-17.307177,-57.697144,-89.56539,-71.16603,99.793205
8a12ccd26077fff,-138.43826,-91.94621,-25.964437,-57.730995,-6.7119403
8a12ccd53107fff,-142.18762,77.252,-58.40586,38.50364,96.44745
8a12ccd2c0cffff,-137.22092,-96.344124,97.52383,-27.660175,40.724762
8a12ea6ce997fff,-0.29413223,2.1653664,-99.101685,-131.14713,-34.571712
8a12ccd2db2ffff,-108.61577,-46.635902,12.606287,-111.663315,38.587822
8a12ea68e277fff,-52.020515,30.540955,-60.827312,-121.205605,-67.008575
8a12ea69d917fff,-82.603035,-24.899984,-37.90025,-91.83817,-86.06553
8a12ea6e6c57fff,-86.02454,-33.926888,-55.546616,-107.40042,-100.41418
8a12ea6f4b27fff,-84.5651,-33.053497,-57.66917,-107.801216,-99.658516
8a12ccd0e657fff,-90.14931,20.020054,-41.956627,-116.225845,86.98833
8a12ccc2a5affff,-103.63135,13.683408,-36.643665,-50.852505,-110.547356
8a12ea68e987fff,-65.56488,-12.8605585,-26.860327,-123.65158,-92.34924
8a12ea6f449ffff,-84.61307,-18.705303,-47.311844,-101.00744,-100.13482
8a12ccd66117fff,-155.06822,-30.508596,17.56128,-38.373287,-24.467375
8a12ccc66927fff,-140.7872,-96.936844,-39.631256,-17.748812,-6.2805357
8a12ea6cb557fff,-152.46442,-65.887085,-33.05038,-41.37263,-8.097893
8a12ea6f5d27fff,-86.67378,-33.2005,-59.16333,-105.29706,-93.021164
8a12ccd556e7fff,-165.20143,-16.83743,-58.70321,18.825115,9.758073
8a12ccd4221ffff,-192.44719,-18.613226,-56.218185,40.43597,-12.439514
8a12ccd53457fff,-173.36855,-9.1783695,-17.702072,3.1972466,-6.701961
8a12ccc73a6ffff,-127.48124,-53.221626,-30.963846,-57.205467,-33.448944
8a12ccd50ba7fff,-164.82207,20.816217,-50.40452,5.450657,18.121712
8a12ccd61b27fff,-163.27187,-37.174973,-10.73951,-53.63396,-18.24887
8a12ccc0294ffff,-50.417435,-2.7129335,-13.953992,-102.13989,-96.793816
8a12ea6db937fff,-109.73464,-12.073303,-192.70447,58.369846,-1.5651886
8a12ea6d5b07fff,-101.279015,-36.523056,14.284733,-134.18445,53.440964
8a12ccc65687fff,-141.4032,-67.57013,-45.79879,-51.770035,-7.054078
8a12ccd71727fff,-114.30534,92.43601,-101.61976,-10.869162,-44.53041
8a12ccc01127fff,-83.18421,-34.66687,-58.944283,-100.83488,-97.8008
8a12ccc2ad47fff,-157.37411,-103.93166,-12.61833,-38.02459,-20.128069
8a12ccd669affff,-179.48761,-59.196106,-76.82707,55.633213,4.359045
8a12ccd2d42ffff,-126.91549,-94.22103,-16.315409,-54.753624,6.741981
8a12ccc6c4dffff,-68.514626,-34.624744,-48.998528,-98.73439,-98.10379
8a12ea6892e7fff,-128.15048,-83.14355,-50.273563,-32.645905,-33.08558
8a12ccd0ab17fff,-123.271065,-21.60778,0.8050394,-106.14793,5.4016724
8a12ccd60ceffff,-199.78247,-27.513374,-32.425083,37.549385,47.53797
8a12ea6edd57fff,-114.664894,-1.0527894,-16.168217,-56.098473,-123.07451
8a12ccc2854ffff,-139.56523,-93.42513,-18.495682,-54.74037,-30.951828
8a12ccd6e4b7fff,-103.49359,67.19789,-40.45765,-36.881443,-80.205246
8a12ccc2a0affff,-136.93198,-84.6047,-27.146893,-39.223938,49.54195
8a12ccd52a9ffff,-207.39323,9.119068,-61.926964,65.52653,10.986864
8a12ccd2b637fff,-64.39069,-26.461592,-138.08333,-6.4284325,-18.290833
8a12ea6a9667fff,-77.42406,-30.727575,-49.47944,-93.5262,-97.987
8a12ccd4871ffff,-92.662964,7.4917946,-97.95383,-74.6165,-57.786346
8a12ea6ca98ffff,-76.09075,-20.236832,-72.71273,-69.35187,-34.755016
8a12ccd269b7fff,-117.22213,-26.63041,-76.77729,-39.66239,-70.133286
8a12ccd4b267fff,-78.47517,-26.17191,-54.015263,-91.61737,-32.824486
8a12ea6da187fff,-123.39507,-57.47878,-32.53223,-56.40678,40.513752
8a12ccd014d7fff,-95.7028,-95.793304,-32.43557,-65.876114,-37.06494
8a12ccd4d917fff,-83.27107,40.193405,-71.83832,-89.402176,-85.09435
8a12cc99331ffff,-58.545155,-15.974619,-22.731937,-112.606705,-97.28928
8a12ea6d892ffff,-64.39124,49.128677,-88.3329,-76.15369,-9.969002
8a12ccc72567fff,-125.114975,-99.55948,-49.56229,-61.872154,-20.666264
8a12ccd31a1ffff,-109.51919,-27.433243,-82.89057,-28.699423,-67.47335
8a12ccd70c97fff,-122.77975,-31.253637,49.908596,36.27374,109.2912
8a12ea6ce41ffff,-34.12982,-21.96288,-88.17547,-112.833565,-52.101517
8a12ccd23977fff,-85.938995,-104.27464,-44.34687,-79.32401,22.873547
8a12ccd5979ffff,-174.94675,-23.739109,-45.602947,18.289745,-45.817715
8a12ccd3138ffff,-114.12787,-3.5652287,-57.483738,-100.74331,-20.920397
8a12ccc630cffff,-82.77733,-35.11111,-61.26578,-100.20082,-100.25129
8a12ea6d8877fff,-98.75758,79.835594,-64.35581,-72.990326,3.6783342
8a12ccc70087fff,-165.75568,-49.64509,-20.314274,-13.970541,-16.619244
8a12ea6c32e7fff,14.719174,3.0024748,-114.50189,-139.34221,-31.121422
8a12ea6d62d7fff,-38.681602,-90.396576,-40.679626,-30.326965,-91.13388
8a12ccd6162ffff,-91.23039,-27.754208,-87.42794,-69.22485,-77.07924
8a12ccd7488ffff,-163.3133,-7.3453174,-32.958954,-20.356503,83.18496
8a12ccd6b31ffff,-59.033646,-16.743752,-28.89883,-91.9818,-86.692276
8a12ccd63b47fff,-75.35874,-9.329243,-81.1928,-69.72965,-79.48263
8a12ccd29657fff,-152.966,-43.30458,7.636793,-47.211185,137.708
8a12ccd66167fff,-119.81005,50.8823,-34.998325,-43.330826,-24.213335
8a12ccd20717fff,-137.89429,-82.6334,-20.47045,-49.389175,25.23259
8a12ccc2e9a7fff,-200.99216,-1.068059,-29.84341,72.15757,19.027872
8a12ea6c521ffff,-40.98818,-21.749739,-80.19649,-117.370514,-41.380623
8a12ccc01ce7fff,-76.97696,-36.132412,-50.4214,-97.32507,-93.21883
8a12ccc6461ffff,-62.47725,-59.59863,-78.632645,-25.362309,-59.965973
8a12ccc29797fff,-102.394,-13.116937,-27.209066,-57.50178,-1.764391
8a12ea6f5787fff,-134.97202,-51.56604,37.17601,-98.11883,-3.7937982
8a12ccc72237fff,-73.68074,-19.125881,-70.90659,-69.0571,-76.18707
8a12ccc72b5ffff,-134.52106,-59.92436,-14.766085,-67.83149,-14.927025
8a12ccd4d08ffff,-85.21412,-17.904844,-75.4405,-88.793144,-88.31008
8a12ccd48587fff,-99.07179,24.594532,-77.85382,-87.745255,-50.73521
8a12ccd05c2ffff,-76.4251,-61.319496,-76.33648,-45.403965,-71.53619
8a12ccd6a647fff,-55.04093,-5.612312,-66.76318,-86.81979,-87.49429
8a12ccd1cb1ffff,-111.13662,-44.60795,-33.632957,-56.722008,-88.092705
8a12ccc0629ffff,-63.29592,-10.208601,-21.334059,-113.292915,-102.00816
8a12ccd2494ffff,-102.65669,-97.815796,-65.60208,-63.0234,-4.769942
8a12ccd5338ffff,-211.30254,-37.88709,-86.304596,74.681755,37.980423
8a12ccc64cf7fff,-137.39154,-87.80571,-23.30955,-48.60055,-10.807167
8a12ccd5b8dffff,-134.59622,-105.663666,43.873455,22.230377,-36.716614
8a12ccd64477fff,-110.086365,64.184364,-103.660225,-87.60656,22.188648
8a12ccd0426ffff,-63.047413,-72.747116,-57.89585,-56.946983,-81.78423
8a12ccc650effff,-126.12665,-84.137,5.6707993,-89.27315,9.868448
8a12ea68ec8ffff,-73.34177,-15.662636,-73.05856,-117.046326,-89.47762
8a12ccd53cd7fff,-193.96774,-5.983667,-56.46248,57.895336,10.56945
8a12ccc288a7fff,-128.94806,-96.97189,-14.9758215,-42.197456,-51.13252
8a12ea6e6ad7fff,-99.975975,-11.723435,-27.722214,-82.33369,-115.14687
8a12ccc06067fff,-70.53023,-36.009087,-51.3434,-91.905266,-91.37125
8a12ccd0caeffff,-128.49524,-16.73423,-20.078539,-44.90644,15.628562
8a12ea6d8677fff,-72.95699,28.097494,-127.17447,-62.186623,-41.072823
8a12ccd4b757fff,-125.23518,-80.1287,-37.905857,-50.36294,-21.121351
8a12ea6db537fff,-122.57727,-3.721167,-8.538447,-58.375805,77.18416
8a12ccd08227fff,-43.29621,-49.893005,-67.01195,-75.87446,43.565517
8a12ccd7278ffff,-93.4921,-76.32807,-59.896675,31.419981,-10.327054
8a12ccd2654ffff,-120.55391,-84.04581,-49.959694,-42.277058,-41.96632
8a12ea6d0727fff,-22.03243,-87.57644,-38.770798,-35.50227,-94.4867
8a12ccd28997fff,-37.18673,-42.58613,-70.11558,-53.24818,74.136986
8a12ccc6515ffff,-111.160675,-5.9371967,-35.601765,-40.52241,-97.085526
8a12ccd2bd27fff,-114.70222,-77.03028,-39.1915,-54.899364,0.27732486
8a12ccd76d0ffff,-112.708496,-99.77896,0.9015002,-42.30884,58.45356
8a12ccc2ed07fff,-176.77353,-9.985902,-38.55172,45.316048,-27.86948
8a12ccd28937fff,-96.87715,-10.018959,-29.234877,-29.696875,86.403
8a12ea6c03a7fff,-18.23222,0.08869362,-118.554924,-82.326004,-5.5692244
8a12ccd48ceffff,-105.8643,51.068058,-91.43885,-19.568497,-47.573265
8a12ea6dc61ffff,-82.14524,29.827562,-65.644005,-55.259575,-28.488708
8a12ccd708effff,-46.98343,-22.278397,-87.69003,-50.607643,49.57379
8a12ea6d2827fff,-17.512302,-90.159065,-44.95569,-34.280987,-65.548
8a12ea6d4a17fff,-80.723465,-83.003944,-61.028824,-50.94535,-26.8042
8a12ccd2102ffff,-103.36859,-28.057312,-49.872864,-28.763947,88.94092
8a12ea68e8c7fff,-46.653767,34.80896,-31.424606,-114.6982,-74.07741
8a12ccd2b447fff,-58.202263,-49.10315,-95.55441,-59.69969,-39.767452
8a12ccd712c7fff,-31.91107,17.389795,-136.7725,-16.632689,-48.027283
8a12ccc2324ffff,-85.35799,-46.56507,-61.911472,-15.321789,-83.362976
8a12ccc6079ffff,-173.0993,-39.419334,-50.764374,47.91667,67.00109
8a12ccc0ca27fff,-85.97162,-12.363925,-73.42704,-78.1065,-32.337845
8a12ccd21137fff,-104.55304,-36.034595,-24.398815,-24.052267,87.63433
8a12ea6ce6b7fff,-21.586166,-60.940693,-104.87276,-71.60705,-49.09003
8a12ccd414d7fff,-87.10911,74.380035,-92.13013,-36.783897,-55.088276
8a12ea68ea8ffff,-45.373837,34.196682,-67.11255,-140.44223,-76.33769
8a12ea6d9c37fff,-25.986519,-14.27486,-113.79099,-66.307846,-42.673714
8a12ccc46d6ffff,-80.70923,-57.967182,-75.7888,-55.16556,-72.07603
8a12ea6e288ffff,-81.88944,-29.165758,-57.603058,-98.41586,-99.38501
8a12ea688aaffff,-84.23558,-92.137955,-64.17289,-51.60073,-20.21167
8a12ccd6b0effff,-59.585163,4.2060037,-44.327187,-108.90543,-70.94037
8a12ccc007a7fff,-69.11987,-25.765305,-53.8579,-93.75632,-103.0378
8a12ccd738affff,-150.91248,59.24057,-162.2144,90.758194,12.405819
8a12ccd51867fff,-65.23523,-99.97216,-95.69219,-7.8500376,-78.74576
8a12ccd4d9b7fff,-76.011246,53.35551,-74.338104,-94.03251,-80.75661
8a12ccd0ad57fff,-161.06471,-72.96887,-45.604546,-51.220287,-3.2843862
8a12ccd64c0ffff,-111.87154,52.999844,-68.24855,-99.57368,80.0172
8a12cc992617fff,-90.41486,-41.04653,-88.73355,-55.38152,-46.685234
8a12ea6e625ffff,-86.48125,-12.463606,-22.764114,-89.52267,-114.18203
8a12ccc74667fff,-163.00853,-28.051752,-59.38393,33.743362,-50.238564
8a12ea6caacffff,-156.12045,-68.66858,-24.281937,-70.57838,-17.013647
8a12ccc762effff,-160.66476,-35.4649,-25.55609,14.455583,-51.203465
8a12ccd1c887fff,-102.04401,-5.9432654,-44.070007,-82.93232,-92.58293
8a12ccd03d9ffff,-133.48975,-116.16176,18.680363,-28.618649,-40.521584
8a12ccc6e137fff,-57.69551,-17.33352,-23.210094,-116.57199,-106.3039
8a12ea6f36f7fff,-116.57039,-151.64223,27.2506,-26.86814,9.167944
8a12ccd656effff,-140.78076,-78.52763,-31.166933,-34.78344,-4.4927044
8a12ccd2ab47fff,-60.31126,-60.495285,-72.85398,-62.99839,28.238602
8a12ea6f5d97fff,-80.12394,-35.258766,-60.859344,-104.24671,-93.46614
8a12ea6c129ffff,-40.343422,-11.286352,-87.11475,-142.82469,-50.62731
8a12ea68c65ffff,-72.91576,-49.260365,-0.4567356,-67.79558,-50.076153
8a12ccc2a457fff,-107.15907,-25.503977,-78.82444,-36.646767,-68.80749
8a12ea68a3a7fff,-86.60258,13.659973,-58.140236,-130.517,24.129246
8a12ea6f1797fff,-98.34148,-66.573494,17.272013,-96.36832,-5.4932365
8a12ccc2b0c7fff,-126.79485,-98.566444,-35.505173,-56.02527,-23.303436
8a12ccd558b7fff,-137.40204,33.507027,-100.48532,18.84014,-32.43599
8a12ccc28cf7fff,-88.501205,-102.656204,-40.239777,-21.841911,-60.939342
8a12ccd5e577fff,-180.28683,-14.130019,10.05266,42.75681,-9.4569025
8a12ea6cac87fff,-89.15598,11.543488,-101.505005,-84.153046,12.534157
8a12ccc2bd37fff,-136.56758,-74.82024,-20.8082,-41.9588,-6.3377423
8a12ccd5875ffff,-90.42731,-82.22146,-20.64023,-3.7323842,-52.695442
8a12ea68166ffff,-60.16918,-19.822144,-38.80191,-94.17909,-88.15715
8a12ccd468affff,-70.00698,-46.944862,-130.1104,-31.883156,-47.7856
8a12ccd22767fff,-74.75759,-69.46414,-83.7674,-52.394913,51.70434
8a12ccd4e96ffff,-103.93152,55.6027,-93.39778,-28.966164,-35.679604
8a12ccd30ab7fff,-73.56374,-35.185123,-71.05641,-75.22469,-74.12514
8a12cc990517fff,-65.16464,-14.117428,-33.954956,-95.99644,-70.66853
8a12ccd5b377fff,-170.84691,-84.99998,-38.06521,19.772789,-34.382885
8a12ccc6c7a7fff,-80.33507,-36.67777,-59.207657,-101.50708,-102.436035
8a12ccc741a7fff,-187.71968,-2.7705607,-32.735176,16.363565,-18.837248
8a12ea6e3d1ffff,-98.77151,-1.9706078,-36.013485,-47.005722,-107.45712
8a12ccc6491ffff,-121.5898,-69.12298,-32.39584,-52.7079,-31.63674
8a12ccc25627fff,-195.06714,-58.67991,-33.654373,108.72756,-3.992929
8a12ea6db4effff,-96.78765,-95.80681,0.89312005,-56.42119,88.98581
8a12cc9938cffff,-87.76669,-5.546046,-10.942543,-78.50029,-108.91937
8a12ea6e0467fff,-61.9813,-1.1937091,-70.43967,-66.05406,-106.422295
8a12ccd4bb8ffff,-53.103848,-44.05934,-60.68572,-50.67721,-80.47361
8a12ea6c2427fff,-131.82855,-82.056946,31.59121,-103.05861,36.90396
8a12ccc6191ffff,-164.38486,-43.088165,-3.8762662,-71.06632,-11.000372
8a12ccd248effff,-151.36925,-107.39937,-0.05933437,-38.97048,-51.56087
8a12ea6e3a6ffff,-122.929115,13.918598,-84.50911,-68.20856,-90.31663
8a12ea6e6a47fff,-99.319954,-13.781105,-21.708153,-84.11272,-124.34408
8a12ccc21457fff,-144.5329,-13.659241,-51.779392,-33.751747,-75.66221
8a12ccc01477fff,-85.05235,-22.227423,-60.608395,-97.409164,-95.969635
8a12ccc2b60ffff,-107.94303,-62.482628,-64.534294,-55.409966,-53.68783
8a12ea6cdd2ffff,-115.50462,-96.415726,-3.41824,-88.79577,9.428902
