region_id,0,1,2
8a12ea699a47fff,39.11155,12.379449,43.13262
8a12ea6f528ffff,33.049328,2.0239577,18.703186
8a12ccc640effff,25.154325,0.93165153,39.692554
8a12ccd00237fff,37.931297,1.6140844,35.641087
8a12ccc28aaffff,40.075806,8.236827,33.18182
8a12ccd292cffff,16.486471,14.20875,55.518497
8a12ccd05247fff,21.467852,-7.1460395,27.381332
8a12ccd2d507fff,32.867912,-3.2080479,42.772102
8a12ea6d4187fff,38.1914,4.8008265,38.93036
8a12ccd5d277fff,16.691738,49.903748,21.79324
8a12ea6ceaeffff,-5.0677824,28.023964,24.440826
8a12ea6c2c87fff,45.16957,28.141407,37.770615
8a12ccd0dbaffff,5.8327293,-23.984303,63.203926
8a12ccc0d397fff,39.570335,26.231728,18.73971
8a12ccc652cffff,43.000668,38.43538,16.043352
8a12ccc0d7affff,49.36068,42.348705,14.220891
8a12ccd7635ffff,-16.731901,-10.6174755,52.737278
8a12cc99305ffff,38.610466,45.928265,-2.3138185
8a12ccd56947fff,20.158796,32.65503,35.399845
8a12ccd4258ffff,47.75377,30.77285,40.568214
8a12ccc21c2ffff,37.04477,7.396437,64.23752
8a12ea6c978ffff,34.065506,11.891947,37.84533
8a12ccc2e447fff,52.660015,9.419556,23.794954
8a12ea6d3b9ffff,59.888496,11.908951,7.463134
8a12ccc2b787fff,30.961092,26.398724,26.557028
8a12ea6d094ffff,31.695328,-13.906886,50.639587
8a12ea6d5d9ffff,32.95516,21.820704,28.589231
8a12ea6cc4cffff,28.078472,3.9143665,30.274899
8a12ea6ca38ffff,29.451141,4.182863,38.243916
8a12ccd75667fff,7.819771,36.113647,24.407887
8a12ccd56997fff,24.88818,14.582618,40.0741
8a12ccd051a7fff,41.053154,17.690058,28.821203
8a12ea68dd1ffff,38.708805,26.171751,4.0628047
8a12ea6cd557fff,24.31788,1.5663805,35.668274
8a12ea6c298ffff,45.692833,29.679115,38.859768
8a12cc8964a7fff,40.13508,42.353218,13.236588
8a12ccd50ccffff,-0.8604059,5.789533,48.63659
8a12ccd4dc2ffff,16.098814,50.27148,22.224253
8a12ccd03407fff,40.98346,2.2855163,36.43283
8a12ea6d374ffff,59.760113,8.42564,9.5606785
8a12ccd4b2b7fff,38.107105,34.042274,16.722738
8a12ccd434cffff,33.313496,41.898773,18.135393
8a12ccd2bb5ffff,23.797201,-8.614966,43.03464
8a12ccd0b157fff,16.947817,-24.982052,74.71492
8a12ccd2b0f7fff,41.540833,23.869558,29.611681
8a12ccd53d17fff,5.414359,5.4034786,46.36532
8a12ccd2a2a7fff,39.183,1.444901,40.83608
8a12ccc4690ffff,25.870605,42.4126,19.270626
8a12ea6e2c2ffff,48.573135,47.095062,11.007338
8a12ccd6e917fff,24.431116,39.36946,43.785133
8a12ccc44b17fff,29.640804,5.6916013,36.110405
8a12ccd09567fff,-5.204793,16.019348,50.87553
8a12ccd0c5a7fff,20.279427,5.916215,25.350819
8a12ccd41517fff,7.2895927,57.585125,28.174614
8a12ccd5ed57fff,29.587088,22.226011,44.301758
8a12ea6d6027fff,37.905132,3.565238,36.546467
8a12ccc02347fff,40.033276,40.627823,10.747201
8a12ccd7418ffff,6.019311,19.747711,45.275944
8a12ccd5b477fff,22.271032,18.128368,21.10499
8a12ccd51cf7fff,21.203655,17.031715,62.343735
8a12ccc053affff,43.191475,30.099098,22.262377
8a12cc8b2d9ffff,50.72907,47.517967,11.359043
8a12ccc02317fff,38.7266,43.449608,3.3977976
8a12ccc01297fff,40.510094,37.072334,0.73356766
8a12ccd26587fff,35.005543,1.8089973,42.95877
8a12ea6d269ffff,7.4615946,7.6623874,39.982857
8a12ea6e6357fff,40.96255,30.272451,5.311784
8a12ea6c2337fff,16.135288,49.63777,3.6757398
8a12ea6c609ffff,35.64846,-9.2267685,33.632713
8a12ccd46687fff,8.44715,38.144394,30.975382
8a12ccd5e617fff,19.666935,8.7489,65.82953
8a12ea69d367fff,31.16608,55.269432,8.797236
8a12ccc6158ffff,46.03247,40.67452,10.949406
8a12ccd0155ffff,11.6269865,8.788977,31.03196
8a12ccc2c497fff,19.861866,3.7049046,65.55161
8a12ccd75427fff,8.431584,11.202079,47.21303
8a12ccd658d7fff,26.037893,9.53858,36.162106
8a12ccd2b6a7fff,22.524193,36.019974,60.35514
8a12ccc2e31ffff,59.344685,12.29921,25.514196
8a12ccd00097fff,36.930416,4.0517826,42.187103
8a12ccc65c67fff,40.4255,25.767977,10.482834
8a12ea6c6117fff,-11.363801,1.8841758,37.514782
8a12ea6c86f7fff,8.44048,5.559685,36.164986
8a12ccd626cffff,19.868793,18.584255,45.022594
8a12ea6f6cb7fff,39.35305,42.808563,5.0732822
8a12ea6c275ffff,41.051342,23.66162,39.93769
8a12ccd4028ffff,0.3435657,56.034653,35.10061
8a12ea6f4487fff,48.393135,44.30364,10.487635
8a12ccd42577fff,29.758104,21.685219,85.64913
8a12ea6c0d07fff,24.50134,30.558712,34.42447
8a12ccd5b42ffff,25.369831,22.941998,26.195742
8a12ccd2e657fff,31.289186,1.5363836,33.13364
8a12ea6d4157fff,32.895588,2.0893817,39.41995
8a12ccd65087fff,29.23563,2.917161,38.561005
8a12ccd6c34ffff,48.55004,42.22343,16.825726
8a12ccd2e6e7fff,25.490788,3.284231,30.097195
8a12ea6eb49ffff,25.95036,-4.6603284,37.57866
8a12ccd2b287fff,10.068418,0.8904606,31.375397
8a12ea6ea967fff,21.100721,9.95005,33.047905
8a12ccc0216ffff,41.087727,48.299465,-1.2200308
8a12ccd0236ffff,42.697533,-8.988737,49.494194
8a12ccd64c77fff,-16.11343,20.265818,21.993645
8a12ea68c227fff,27.931633,18.111599,19.71893
8a12ccd52437fff,21.865479,-4.658781,49.41031
8a12ccd6032ffff,30.411406,23.898878,40.42599
8a12ccd43127fff,17.184296,56.91472,27.95462
8a12ccc64a27fff,29.290304,0.690294,35.338192
8a12ea6dcb57fff,12.974014,52.370308,5.4943924
8a12ccc73a47fff,37.445347,8.832003,34.32803
8a12ccc21827fff,23.848404,12.357519,53.665985
8a12ccd543b7fff,-21.700752,29.258335,61.85553
8a12ccd43887fff,15.143056,56.87319,27.682642
8a12ccc60d87fff,31.140364,23.279678,35.339336
8a12ccd6bcf7fff,13.380563,52.71434,25.094673
8a12ccc2dc2ffff,19.987541,30.122768,74.0309
8a12ea68c49ffff,39.829834,33.88887,6.0172424
8a12ea6ecc57fff,39.09899,31.923603,11.722485
8a12ea6ec2cffff,42.89277,33.647003,3.2574968
8a12ccc2556ffff,26.935957,15.251404,56.893234
8a12ccc2acaffff,40.30766,30.220764,13.170561
8a12ccd63817fff,20.158188,22.012348,44.754044
8a12ccc61467fff,45.943428,37.833534,17.575377
8a12ea68e947fff,38.768154,35.769802,1.7925614
8a12ccd0d52ffff,27.47439,8.38936,28.710163
8a12ccd089b7fff,28.251083,2.291027,32.274788
8a12ea6e8a67fff,36.40552,30.46262,19.034714
8a12ea6d89a7fff,24.799183,42.183914,27.824066
8a12ccd76327fff,-42.252438,5.9506407,68.32917
8a12ea6c6557fff,31.236006,-16.909945,39.661053
8a12ccd2d497fff,19.301805,-8.798532,42.3005
8a12ccd5a14ffff,24.537167,11.328268,40.889305
8a12ea6c644ffff,35.65894,1.6499193,39.440712
8a12ccd24367fff,34.997177,4.073385,41.311184
8a12ccd564cffff,50.959393,38.919193,25.761385
8a12ccc060dffff,34.94079,44.49656,4.633069
8a12ccd08737fff,25.396378,-24.891588,24.929285
8a12ccd46777fff,24.154186,18.05691,48.688038
8a12ccc7538ffff,50.63135,14.040554,47.894753
8a12ccd74d5ffff,16.569065,14.207678,51.642593
8a12ea6d1487fff,59.74609,7.3055105,8.965301
8a12ccd7168ffff,9.529533,59.027267,25.010029
8a12ccd31457fff,40.792328,33.112946,22.735182
8a12ea6ed547fff,37.925148,29.058887,5.7644205
8a12ccd0ea8ffff,32.052517,11.077481,22.639229
8a12ccc46b17fff,36.95653,40.83574,15.806773
8a12ccd4cc0ffff,18.767344,58.388977,24.082644
8a12ccd0ccdffff,32.4154,2.5373356,39.78828
8a12ccc2aa37fff,32.119198,2.3070228,34.949764
8a12ccc6361ffff,42.343346,36.800873,9.9574375
8a12ccc75b67fff,31.30089,24.031162,30.802326
8a12ccd5d9affff,10.872548,43.944016,32.95221
8a12ccd3104ffff,34.42601,26.79404,22.2728
8a12cc99291ffff,31.139776,46.200783,-0.46332955
8a12ccc212dffff,30.652317,11.599436,57.774654
8a12ccd6431ffff,27.87147,4.872385,37.059128
8a12ccc2eccffff,38.622803,14.592108,44.484337
8a12ea6f535ffff,46.04413,40.52859,15.056068
8a12ccc290a7fff,6.5253067,23.719654,35.450756
8a12ccd4eb67fff,20.974125,53.514214,28.36154
8a12ccc62b6ffff,-4.708981,29.749153,104.19973
8a12ccd0624ffff,37.460125,30.41633,17.931929
8a12ccd447a7fff,-4.065099,54.77081,36.7699
8a12ccd4181ffff,-0.78288984,48.759167,26.140942
8a12ccd6a907fff,34.09838,46.1356,0.116416216
8a12ea6c50e7fff,0.48824525,53.683823,-1.8866863
8a12ea6eb307fff,32.098724,13.912333,18.523016
8a12ea6d5b6ffff,26.96938,-27.866364,31.602587
8a12ccd522dffff,24.324291,7.1056724,55.068237
8a12ccc2c82ffff,22.57706,37.976772,72.68091
8a12ccd754e7fff,14.353967,-3.5841541,47.378002
8a12ea6c5887fff,7.399959,44.799995,20.574297
8a12ccd6b6cffff,17.22668,58.15829,17.664072
8a12ccd5512ffff,6.913363,47.64156,21.862211
8a12ccd61a1ffff,38.50513,30.331133,29.232655
8a12ea6d8457fff,31.690018,2.1142426,45.185917
8a12ccc548affff,39.609055,44.31121,6.6226854
8a12ea6d921ffff,10.040227,33.17986,25.814636
8a12ccd2a167fff,19.04312,21.471191,27.26273
8a12ccc2b56ffff,29.553242,8.563805,36.481754
8a12ccd4470ffff,11.650513,52.642548,29.158108
8a12ea6d9d9ffff,3.732518,28.229176,29.989073
8a12ea6e22effff,38.334568,37.249374,20.266018
8a12ccc01457fff,43.751846,37.0417,16.023264
8a12ccc7398ffff,38.10175,16.135979,34.90022
8a12ccd72867fff,10.649883,9.249819,49.675777
8a12ccd2846ffff,22.108463,2.6677942,36.835953
8a12ccc0d477fff,39.393253,29.191458,19.449646
8a12ccd2e097fff,48.325966,-34.678993,73.44175
8a12cc890ca7fff,49.445457,46.956696,11.220464
8a12ea6f62cffff,34.82888,-7.560494,44.167225
8a12ccc09b9ffff,41.97443,36.023243,25.284498
8a12ccc2a2d7fff,34.862465,3.4050074,34.62048
8a12ea6f4447fff,38.97125,45.403946,-1.8326435
8a12ccd34647fff,48.672935,46.838562,11.098328
8a12ea6f6c67fff,40.361717,45.060944,1.1685336
8a12ccd0dcb7fff,30.886202,5.2560287,35.66689
8a12ccd75c6ffff,4.6135535,5.235221,38.714226
8a12ea68808ffff,43.983074,44.841877,11.639837
8a12ccd0900ffff,7.3763113,12.529914,57.557796
8a12ccd29427fff,25.497309,5.883421,41.09434
8a12ccd5b11ffff,39.2048,1.1199694,44.13002
8a12ea6c62f7fff,35.765995,20.918179,35.362755
8a12ccc6144ffff,48.65198,43.300396,14.205165
8a12ccd53cb7fff,10.873006,1.6768988,45.109463
8a12ccd41a5ffff,10.688174,63.70849,27.986609
8a12ea6e3ce7fff,35.363598,35.19567,15.391921
8a12ccd0405ffff,37.9459,26.352068,30.223269
8a12ccd0b28ffff,46.93415,38.296875,39.919006
8a12ea699847fff,38.263355,4.1883426,37.535522
8a12ea6d875ffff,19.976728,44.775017,27.088951
8a12ea6ee597fff,43.435776,38.532448,25.250969
8a12ccd5cc1ffff,38.1103,31.408932,36.273018
8a12ea6c1817fff,11.281047,46.589203,-6.398868
8a12ea68eb4ffff,22.425396,45.46126,10.012259
8a12ccd0d0effff,15.489881,-37.051563,31.390625
8a12ccd5908ffff,14.632481,19.08704,69.8137
8a12ccc0dc5ffff,34.230473,14.998657,33.161278
8a12ccd09c6ffff,3.2821455,12.038532,47.34925
8a12cc992687fff,24.688303,28.58135,28.389708
8a12ccd61117fff,8.5774145,17.117958,46.79789
8a12ccd490e7fff,53.909218,20.318714,12.241961
8a12ccd56c27fff,22.627266,18.253624,35.564636
8a12ccd09127fff,13.35411,1.3302588,60.675133
8a12ea61b26ffff,46.433956,44.64913,13.602507
8a12ccd2baf7fff,23.486189,3.6547227,31.998543
8a12ccc7255ffff,37.282375,10.431179,36.80263
8a12ccc454a7fff,40.229412,31.137993,5.2799926
8a12ccc66367fff,30.80026,21.202564,35.301685
8a12ccc40b17fff,44.058987,39.384163,10.673817
8a12ea6e2ceffff,47.48993,47.559505,11.5739155
8a12ccd1d837fff,41.953274,-0.16918218,39.341976
8a12ccd56d1ffff,2.0412724,4.8847804,47.36964
8a12ccd51adffff,28.758379,34.88539,31.01097
8a12ccc754f7fff,31.866676,15.39262,28.479109
8a12ccd465a7fff,5.745817,54.697094,31.084955
8a12ea68d5b7fff,34.94629,11.540928,40.942757
8a12ccd62987fff,19.45422,9.892032,52.106476
8a12ccc624f7fff,31.64056,1.3654602,45.085075
8a12ccc63807fff,34.452065,29.792698,10.878904
8a12ccd6e10ffff,41.37002,42.86173,20.275454
8a12ccd66a9ffff,10.440025,51.981483,24.101192
8a12cc896c07fff,38.41302,28.59019,13.968668
8a12ccd2810ffff,-8.576911,14.283992,37.572315
8a12ccd05ceffff,55.63867,17.376953,24.230879
8a12ccc44087fff,33.399826,31.391052,17.657658
8a12ccd0468ffff,45.061134,-7.9763756,46.385067
8a12ea6cda97fff,37.330067,35.967216,17.379524
8a12ccd41297fff,10.824214,48.910355,29.920864
8a12ea6e9daffff,33.309727,27.650995,18.570713
8a12ccd61767fff,40.241806,48.23699,46.485683
8a12ccd54547fff,22.598656,-7.7506957,58.326572
8a12ccc2b72ffff,31.525593,17.9588,30.170773
8a12ccd66467fff,13.66842,40.33082,24.713652
8a12ea6f525ffff,45.178066,32.990665,19.692215
8a12ccc60617fff,13.534144,16.70217,70.41833
8a12ea6c3527fff,11.899824,56.804638,-7.485969
8a12ea6ecb1ffff,37.208214,31.12176,7.3020487
8a12ccd42daffff,17.295776,28.113298,33.276474
8a12ccd25837fff,33.04924,3.8944368,44.290546
8a12ccd2ed07fff,38.37578,2.1164203,36.192596
8a12ea688d67fff,27.015343,40.158497,6.764042
8a12ea6c8937fff,23.329992,1.1196713,32.939533
8a12ea6d0387fff,58.054188,12.409735,19.340307
8a12ea68e0affff,29.593712,52.504395,11.480283
8a12ea6f2c07fff,39.96425,13.576754,39.915802
8a12ccc2a627fff,31.317444,5.585422,37.25251
8a12ccc68d67fff,48.407513,47.530136,12.548815
8a12ccd42ab7fff,18.041487,11.275174,43.915485
8a12ccd6a487fff,6.602684,52.73732,26.752157
8a12ccd1d9a7fff,39.517437,1.5239146,38.3624
8a12ea6c0b57fff,19.851341,43.787495,22.164427
8a12ccd2410ffff,37.452175,15.189509,40.335293
8a12ccc6e39ffff,48.670387,47.48266,13.000593
8a12ccc76adffff,26.127428,3.4402394,57.446842
8a12ea6db4a7fff,-1.5100336,-35.52641,40.854626
8a12ea6ecc5ffff,35.04523,29.583084,10.892335
8a12ccc75107fff,42.529045,29.011265,24.586082
8a12ccd6441ffff,3.2205365,55.04226,23.595161
8a12ccd25b6ffff,38.35264,3.1591933,39.058815
8a12ea6f4437fff,40.160664,44.99391,6.894202
8a12ccd0411ffff,15.909365,25.154692,32.919273
8a12ccc73b5ffff,40.284164,-20.161303,56.832253
8a12ccd59897fff,20.002035,4.492327,66.761635
8a12ccd53d67fff,-7.451268,25.906908,33.54699
8a12ea6eaacffff,40.074284,35.90178,21.484196
8a12ccc46d0ffff,32.07745,7.871309,28.091188
8a12ccd70647fff,3.5447125,49.089386,41.652992
8a12ccd5c54ffff,42.890274,32.29132,42.197266
8a12ea6f3c47fff,13.392485,-7.2124915,33.138424
8a12ccd4da47fff,49.606358,47.080166,10.797836
8a12ea6c2bb7fff,44.44688,37.386944,20.951101
8a12ccc6655ffff,20.835226,10.1096735,51.288593
8a12ccc6c667fff,49.606358,47.080166,10.797836
8a12ccd4870ffff,38.43106,42.301872,22.484028
8a12ccc75db7fff,36.733585,16.783651,18.857563
8a12ccd56477fff,41.207752,39.63718,27.147871
8a12ccd2d977fff,29.563429,0.25584996,33.58868
8a12ccd5671ffff,41.09767,36.063213,18.629059
8a12ccc01087fff,48.6105,47.022514,11.425289
8a12ccc76a4ffff,28.193474,16.953966,44.913906
8a12ccd08607fff,17.562435,-19.134356,24.741816
8a12ea6ea207fff,40.43742,23.691227,25.23865
8a12ccc76ccffff,37.003765,30.99933,23.471048
8a12ccd66a47fff,-1.2072182,55.009457,23.299536
8a12ea68929ffff,37.934994,26.68988,33.63821
8a12ccd5e95ffff,25.26118,34.911297,63.479534
8a12ccd2eb6ffff,-1.4333363,8.931981,37.450603
8a12ccc2c24ffff,36.651398,8.586472,31.654354
8a12cc9934affff,36.25149,43.40985,-6.712493
8a12ea6c2ad7fff,10.306921,53.883858,-7.3820214
8a12ccc607b7fff,22.748566,11.397084,59.25271
8a12ccc72a1ffff,44.41265,27.167395,22.074364
8a12ea69968ffff,31.695135,20.614891,32.62273
8a12ea6d5777fff,48.85692,-23.687925,59.707317
8a12ccd54877fff,15.46664,10.717147,62.381565
8a12cc9964b7fff,27.274712,18.647495,29.552355
8a12ccd743a7fff,-11.571964,7.7057734,51.242195
8a12ccc2d79ffff,11.670926,25.203497,37.220306
8a12ccd22147fff,28.099113,34.504486,30.029629
8a12ccd096d7fff,14.579692,14.444849,52.733154
8a12ea6f24f7fff,1.4671494,23.246035,33.328697
8a12ccc7311ffff,23.185894,-1.625872,42.297718
8a12ccd48ca7fff,19.900415,57.73345,25.03207
8a12ea6d511ffff,29.517252,21.372734,25.173954
8a12ccd5c41ffff,23.695837,41.76927,28.832424
8a12ccd5808ffff,25.748672,-1.4115025,46.511944
8a12ccc0210ffff,38.52716,46.44115,-3.0274248
8a12ea6d69b7fff,46.667217,-11.732344,51.459496
8a12ccd22357fff,39.943794,16.391512,40.070908
8a12ccd4a0b7fff,33.24758,37.446976,16.108448
8a12ccd4ba4ffff,35.12045,12.2846775,18.089346
8a12ea6da477fff,27.304213,4.659646,38.624184
8a12ccd232cffff,29.632446,-0.110724665,35.76918
8a12ccd244cffff,27.209429,5.7711945,37.556286
8a12ccd5bcc7fff,29.931303,-5.3967557,56.78347
8a12ccd74017fff,-6.0686264,8.416718,63.017868
8a12ccc716b7fff,39.45946,22.498028,23.298111
8a12ea6ec097fff,34.173454,28.62666,11.095111
8a12ea6d8217fff,18.342484,37.432198,33.0912
8a12ccc09b37fff,35.38563,26.488003,28.67952
8a12ccd5b46ffff,41.95262,27.270285,24.28335
8a12ea69d0e7fff,29.017714,47.277225,14.731755
8a12ea69b147fff,47.904007,1.8672254,51.52848
8a12ccd4d627fff,36.169746,45.697742,19.705875
8a12ccc2b997fff,27.49506,-29.78057,23.106604
8a12ea6d98cffff,-13.684978,37.693687,27.685574
8a12ccc760effff,39.660496,27.095436,13.151219
8a12ccd28ab7fff,4.27106,-0.06197703,42.62668
8a12ea6c225ffff,-5.360283,59.55001,1.05746
8a12ea6c579ffff,-9.589001,54.633606,14.2393265
8a12ccd7692ffff,-29.284027,-19.055798,49.81754
8a12ccd308c7fff,44.990246,41.505127,15.204136
8a12ea6c12f7fff,25.548721,37.225044,19.221666
8a12ccd6a60ffff,23.815224,52.730907,12.777441
8a12ccd6a767fff,35.371906,49.061848,5.472275
8a12ea6e16d7fff,27.66431,41.40439,19.402807
8a12cc89265ffff,50.66364,46.65032,11.695604
8a12ccc21d8ffff,33.29159,26.323177,31.957752
8a12ea68e2a7fff,30.469574,55.25051,10.492384
8a12ccd5cd1ffff,38.519554,28.063742,35.33985
8a12ccd6569ffff,33.145123,4.830487,40.381794
8a12ea6cc847fff,35.210278,-2.450429,37.058117
8a12ccd05b4ffff,1.4116821,14.947833,23.378977
8a12ea6d16e7fff,27.760698,2.0006523,34.81448
8a12ea6e36f7fff,37.75363,40.526554,15.020835
8a12ccd5e677fff,29.68221,-6.313127,62.57707
8a12ea6d3737fff,63.619213,8.421963,6.106014
8a12ccc2bcaffff,37.16538,1.8069406,38.65781
8a12ea6da137fff,27.279137,4.1047087,34.83985
8a12ccd53517fff,23.983099,11.877754,52.160984
8a12ea6f64c7fff,40.325592,25.668688,1.8475739
8a12ccd74cdffff,5.7369137,48.7957,77.00762
8a12ccd4a35ffff,34.48777,37.048573,18.422962
8a12ea6c28dffff,48.749775,35.11464,34.78801
8a12ea6f5cf7fff,48.26324,46.241344,12.471929
8a12ccc6322ffff,45.58793,44.583424,14.039708
8a12ea6ccb67fff,28.861834,-3.302088,29.944128
8a12cc8968cffff,29.161396,29.164085,18.416113
8a12ccd20ae7fff,25.972147,8.253246,30.24351
8a12ccd03657fff,46.824287,8.052856,41.783325
8a12ea6ce297fff,31.592478,29.7463,30.17289
8a12ea6eb197fff,39.32239,0.4543693,36.22028
8a12ccd6a09ffff,11.0475235,53.911808,27.119713
8a12ccc631a7fff,39.075188,37.132015,23.468956
8a12ccd458affff,15.118856,46.824787,32.15704
8a12ccd46237fff,31.871164,-1.715428,64.63381
8a12ccd4d9b7fff,20.278568,52.85474,17.162436
8a12ea6d258ffff,36.68352,16.330267,40.796997
8a12ea6cc99ffff,39.86255,28.281359,17.974958
8a12ea68e0b7fff,25.910664,44.836758,11.242212
8a12ccc75d87fff,45.877167,16.29311,23.4316
8a12ea6de39ffff,26.912552,1.7346363,40.651695
8a12cc9920c7fff,17.093744,28.976084,20.224895
8a12cc99245ffff,28.181698,18.532013,29.552998
8a12ccc66657fff,25.507256,11.750735,41.126907
8a12ea6e46d7fff,38.974648,34.697678,13.504763
8a12ccd2a2f7fff,37.409893,-13.455307,48.01929
8a12ccd72057fff,15.856218,10.825526,65.585
8a12ccd26867fff,34.991943,5.5021873,33.144855
8a12ea68a45ffff,10.427544,28.472237,20.393116
8a12ccd440c7fff,8.547024,48.25263,27.2804
8a12ea6ca28ffff,26.511784,-0.23559862,39.643898
8a12ccd7395ffff,-6.534144,52.872868,30.273237
8a12ea6c3007fff,4.308401,53.433468,-7.272933
8a12ccd633b7fff,18.377558,-14.767886,42.03094
8a12ccd7458ffff,-9.1231575,8.82483,57.61137
8a12ccc6429ffff,29.280514,16.530037,30.30607
8a12ccd5594ffff,7.270815,44.2298,41.87814
8a12ea6dbd17fff,28.062948,8.791038,38.735546
8a12ccd40d2ffff,13.890187,54.168613,24.926105
8a12ccd62337fff,18.885601,31.433004,78.006744
8a12ccc66457fff,29.770426,23.57846,35.385056
8a12ccd28adffff,14.52072,-24.52425,70.6373
8a12ccc05a8ffff,31.891289,19.099617,34.886177
8a12ea68c65ffff,32.56365,17.759638,28.505444
8a12ea6ea367fff,40.335968,37.769306,23.284912
8a12ccc46af7fff,48.06357,40.614105,20.159084
8a12ccc54bb7fff,42.96177,49.28313,2.922501
8a12ea6e0717fff,38.578136,29.06925,8.135762
8a12ccc60767fff,31.903751,10.402811,41.854904
8a12ccc63c07fff,17.9793,21.485378,44.51865
8a12ccd41247fff,11.873676,59.88543,29.508322
8a12ccc616a7fff,51.555332,43.795994,16.271357
8a12ccd4c937fff,38.256973,40.176094,11.616501
8a12ea6de587fff,25.220545,2.9353004,31.371054
8a12ea6c9527fff,25.791367,2.6633492,45.170517
8a12ccd082a7fff,-16.572206,2.0045915,40.800743
8a12ccd73407fff,-6.935876,32.321518,39.683815
8a12ccd18887fff,56.167114,12.649242,18.817648
8a12ccd60b87fff,31.169693,10.274557,50.0265
8a12ea6f24b7fff,19.015366,22.738354,31.78245
8a12ccc612f7fff,42.72875,47.44514,0.9916414
8a12ccd2dc9ffff,13.720243,-13.005289,36.81844
8a12ccd23687fff,22.454449,3.6882176,42.759502
8a12ea6c339ffff,11.539025,57.95371,-7.9778934
8a12ccd60a5ffff,17.886286,8.556078,42.49754
8a12cc8946a7fff,42.30982,33.12449,18.255539
8a12ea6d1d27fff,32.268223,-19.041899,25.673893
8a12ccc2505ffff,29.790245,-3.9742289,62.80838
8a12ccd52a37fff,28.186935,12.628582,57.058826
8a12ea6e845ffff,38.863194,25.765467,13.978256
8a12ccd4191ffff,0.29327536,47.051853,30.168358
8a12ccc01d6ffff,43.105515,35.053593,11.69071
8a12ccc64a8ffff,26.282616,0.90207386,34.369057
8a12ccc02917fff,42.09147,47.913303,1.3172449
8a12ccc29d37fff,4.002123,15.939718,37.12058
8a12ccd648b7fff,9.405098,2.888669,35.714558
8a12cc896807fff,31.832855,33.92508,18.267265
8a12ccc00db7fff,45.981285,46.862713,12.8885
8a12ccd58617fff,31.323986,11.035196,41.22983
8a12ccd75b77fff,21.236025,32.19744,24.660875
8a12ccd436effff,24.37983,48.123154,19.599627
8a12ccd2570ffff,27.776726,21.178856,32.873997
8a12ccd0d2a7fff,-23.306843,4.430642,50.830044
8a12ccd28767fff,13.71898,21.794678,31.892899
8a12ccd7590ffff,22.665003,11.767175,38.145153
8a12ccd55c87fff,5.2316236,52.13172,28.748974
8a12ccd35a07fff,40.900986,8.735677,44.992085
8a12ccd41887fff,4.9794097,55.091423,35.82742
8a12ccc54867fff,34.55735,43.735638,1.6514015
8a12ccd5cccffff,36.402267,31.20792,45.79408
8a12ccc2b0c7fff,38.775723,11.645643,41.550945
8a12ccd5d5a7fff,16.7294,31.75336,30.078518
8a12ccd5cd97fff,32.703396,38.93166,29.896692
8a12ccd34327fff,46.79325,41.046013,15.971573
8a12ea6c1617fff,11.02443,54.1021,-8.743053
8a12ccd6ec9ffff,35.68145,39.20659,16.461397
8a12ea6f2277fff,31.897448,0.6661562,22.340927
8a12ccc7332ffff,39.386703,5.5871334,30.513855
8a12ccd03057fff,36.177628,30.46542,25.60952
8a12ccd72b9ffff,7.1212482,1.961863,63.29372
8a12ea6ccaaffff,12.048155,11.332229,34.774628
8a12ccd72237fff,15.340204,9.569006,60.251797
8a12ccd29b4ffff,16.8837,-25.446424,35.409924
8a12ccc73d97fff,25.918083,35.483818,18.84173
8a12ccc46077fff,48.572372,44.278805,13.270504
8a12ccc74a77fff,44.5079,18.432055,20.848412
8a12ccd6a6c7fff,16.74954,51.823837,23.138689
8a12ccc2c947fff,29.616219,8.276496,55.27765
8a12ea6cdc9ffff,26.664457,4.7562375,33.375298
8a12cc8b679ffff,49.98288,48.136677,13.686119
8a12ccd4ac47fff,33.201763,36.88629,19.145638
8a12ccd0cb27fff,13.051312,-0.045130014,37.519802
8a12ccd6175ffff,53.006638,43.799637,24.944386
8a12ccd4b4affff,30.720152,19.319584,34.732857
8a12ccc2b2b7fff,36.006447,28.958904,24.41142
8a12ccd091a7fff,9.461737,18.612398,51.97816
8a12ea6d568ffff,34.158325,-17.223145,36.160904
8a12ea6e62c7fff,36.12369,36.684628,-0.1625666
8a12ccd758c7fff,28.637814,23.214146,33.727676
8a12ea6eba6ffff,41.980465,35.96088,9.82238
8a12ea68a087fff,16.341198,40.819195,13.349638
8a12ccd0d32ffff,1.7794422,-29.520195,66.45837
8a12ccd0d857fff,-8.7787895,-16.440945,48.890293
8a12ea6f00dffff,35.05133,3.245749,28.39401
8a12ea6f0667fff,31.033949,18.688114,16.822166
8a12ccd66a5ffff,0.004023671,50.586094,28.725428
8a12ccd4a307fff,45.45736,45.854042,14.401732
8a12ea6eeca7fff,43.27951,46.200882,17.416214
8a12ccd71897fff,3.9016545,53.193073,25.737202
8a12ccd758b7fff,-2.9310055,2.6725347,33.598236
8a12ea6c3d57fff,4.888854,56.605072,-9.2501745
8a12ccd0c437fff,23.404598,-2.3494055,41.542976
8a12ea68d6dffff,-8.607057,29.8719,19.792809
8a12ccd4b877fff,44.46716,31.702854,13.97967
8a12ccc2e66ffff,46.36192,0.4418676,38.89579
